Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption,TotalUsage
10,5,Friday,Yes,1.6610417137807432,35.07554416693591,-0.9172678794009027,0.1459103112676436,On,On,0.1696064229205192,76.677998261957,2
10,23,Saturday,Yes,1.1778194525684003,45.52271691466117,-0.4711817794170339,0.834166496492377,Off,On,-1.45761601836291,66.25772183455842,1
10,17,Monday,Yes,-1.6240222317926354,59.31505919537482,-0.2877446699814784,-0.19821778134472307,On,Off,-1.4429590055338413,59.40172907896528,1
10,23,Friday,No,0.32549180481296397,34.2200235785894,-1.1221969889682166,0.834166496492377,Off,On,-1.6594965502172907,89.61384811876968,1
10,20,Wednesday,Yes,-1.1894473878397742,40.410109109960985,1.0949032863009474,-0.5423458739570898,Off,On,-1.4027623329629326,75.25245224353574,1
10,16,Sunday,No,-0.1472643337795745,54.20653223979293,0.1272762907799593,-0.5423458739570898,On,Off,0.4829452416944351,79.26536883076606,1
10,0,Tuesday,No,-1.475744553419947,31.07095223813,1.1468757931672657,-0.19821778134472307,On,On,0.6031173613910589,90.71539246356306,2
10,19,Tuesday,No,-0.1529636308272603,46.26116236102576,0.30112662622399033,-0.19821778134472307,Off,Off,0.5548553337096936,72.61549643441467,0
10,19,Thursday,Yes,-0.8847129637506255,41.48430759384392,-1.7293060312459088,0.834166496492377,On,Off,0.2961133720347982,75.11793854144192,1
10,8,Friday,Yes,0.27105560605830104,42.18664149577327,-0.43705327288622287,0.834166496492377,Off,On,0.1539677184933598,84.90097320851551,1
10,1,Sunday,Yes,-0.20363137182262872,30.710224251903085,1.2713486001425076,0.834166496492377,On,Off,-0.2191488854899622,95.3823725173833,1
10,1,Thursday,Yes,0.9429734846403534,57.05605533517289,-0.9220102955717383,-1.230602059181823,Off,Off,0.272933760098523,71.49152942629513,0
10,13,Thursday,No,1.386560760641079,41.53883737861418,0.46160923256714453,1.5224226817171103,On,On,-0.04678273342183327,91.106580472889,2
10,18,Friday,No,-1.6240222317926354,42.61584525017464,-0.2768410838505411,-0.19821778134472307,Off,Off,-0.9190984237265186,64.5649573619051,0
10,11,Wednesday,Yes,0.8836417630414997,36.57756830796005,0.6934615699738976,-0.8864739665694564,Off,On,-1.151151821622105,75.04547713528086,1
10,3,Sunday,No,-0.7425708571985432,44.19987289365662,-1.6813727494064405,1.1782945891047436,On,On,0.2554763188718468,66.688029149169,2
10,7,Saturday,Yes,0.5024092385635524,48.58750216244091,-1.6643316336963987,-0.8864739665694564,Off,On,1.313867716846114,78.06546155518397,1
10,6,Friday,Yes,-1.3588765918873333,40.57165030258841,1.6804810017350187,-1.230602059181823,On,Off,-0.8120148489590204,56.47923832307061,1
10,21,Saturday,No,-0.595427159566464,53.14865465910283,-0.8298854239230085,-0.19821778134472307,On,On,-0.2164732136865115,74.44782157506016,2
10,5,Friday,Yes,0.9949741449784688,36.29378499489124,0.9875618929776598,1.1782945891047436,On,Off,-1.18909297673885,78.61485226386954,1
10,12,Thursday,Yes,0.13356865424290645,30.015975,1.1564926267612936,1.1782945891047436,Off,Off,-0.4896174150271882,76.3162495767492,0
10,20,Saturday,No,1.2679097057582789,49.92144526479964,1.6804810017350187,0.49003840388001024,Off,Off,-0.12081907887053844,83.46092899312256,0
10,21,Monday,No,0.42579375348682824,47.15056287788951,1.5716229172292735,1.5224226817171103,Off,Off,0.7637817135866329,88.8904509257719,0
10,8,Thursday,Yes,0.7464902087181254,55.15986900530069,0.2329589171237322,-0.8864739665694564,Off,On,0.9329402001515927,84.72232992121522,1
10,10,Monday,Yes,0.18455684936109934,31.468083715081303,1.6804810017350187,-1.5747301517941896,On,Off,-0.22098604984832357,88.46657251793926,1
10,1,Saturday,Yes,-1.6240222317926354,32.115184465733506,-1.2152420687063616,0.1459103112676436,On,Off,0.716918318208773,76.62451439571872,1
10,22,Saturday,No,-1.3490395640076833,38.60944565896811,0.34799844802631225,1.5224226817171103,Off,Off,0.6243129547331777,67.86894574293177,0
10,12,Thursday,No,0.10665256271594958,50.316561165668176,1.3515256442910866,1.5224226817171103,On,On,1.6124875308911428,77.63367704299199,2
10,13,Saturday,No,0.31296963434327923,41.77810804618768,-0.9612138302370381,0.49003840388001024,On,Off,-0.9538059474993813,81.80333856296986,1
10,5,Tuesday,Yes,-1.256993312083203,58.928703567261785,0.5768224905630763,-0.8864739665694564,On,Off,0.23752207507215062,71.98996419377092,1
10,15,Wednesday,Yes,-0.5499449373962353,48.722307435385616,0.15114145427148787,-0.19821778134472307,On,Off,-1.6010132078514754,77.87802458648777,1
10,20,Friday,No,-1.0269411846831435,59.287290964451095,-0.7648708764962574,0.1459103112676436,On,On,-0.0008586970650097938,83.13582697735056,2
10,9,Friday,Yes,-1.6240222317926354,42.83598484376738,-1.0648570323539681,1.5224226817171103,Off,Off,1.3740755020752509,69.6040724528008,0
10,3,Monday,Yes,-0.631309717597302,33.621234328199726,-0.9228883054915044,-1.5747301517941896,On,Off,-1.5563376661240322,80.21849455809344,1
10,22,Friday,No,0.5663636446891567,51.25038746925719,-0.07607755838798083,1.5224226817171103,Off,Off,1.3936698115495934,74.62701974045702,0
10,18,Sunday,Yes,0.13175471468441574,46.95998912100095,-1.7293060312459088,1.1782945891047436,On,On,-1.6594965502172907,77.62865943025348,2
10,13,Monday,Yes,0.5415880626582356,46.80110168058945,-0.9221482223800351,0.1459103112676436,On,On,-1.4572896336382004,80.74101018205428,2
10,17,Tuesday,No,0.32877542868775317,51.4871939591758,0.15892095882269744,0.49003840388001024,On,Off,1.0472647583482262,76.78900650157928,1
10,3,Friday,No,-0.9114394768032335,37.51524371377165,-0.8201992319564864,1.5224226817171103,Off,Off,0.3014936770054995,75.80157762142204,0
10,11,Monday,No,0.32870054787339714,57.592954955782616,-0.8454346878611625,0.834166496492377,Off,On,0.43314809488837275,75.56573702355216,1
10,8,Friday,Yes,-1.1800128251259394,38.62664574256109,-0.6998071843270699,0.834166496492377,Off,On,0.5454011722238364,75.55758903051607,1
10,14,Monday,No,-1.1267968489067355,37.74628565162569,0.07418951718355045,1.1782945891047436,Off,Off,0.05337045060197984,76.03152878662566,0
10,5,Saturday,Yes,-0.6134088619690162,41.03797083384066,0.30417224920522307,1.1782945891047436,On,Off,1.5811326866159445,83.02844299884183,1
10,6,Sunday,No,1.3322745676977665,46.54564030069752,0.6139213395386671,0.1459103112676436,Off,On,1.5562050954016462,69.49995795400616,1
10,23,Tuesday,Yes,0.16944450516934279,59.969085,1.6623858984945632,0.834166496492377,On,On,0.6189698991203194,85.27557341734118,2
10,23,Sunday,Yes,-0.2776527977735394,30.015975,1.385605149204159,1.1782945891047436,On,On,-0.32502694246844716,82.1223318620493,2
10,6,Sunday,Yes,0.75111603248436,50.54246924500529,1.6804810017350187,-0.19821778134472307,On,Off,-0.17257823361971017,78.69620060697775,1
10,14,Thursday,Yes,-1.6240222317926354,59.969085,0.4548744770589477,0.1459103112676436,On,Off,-1.6536337468355982,69.31391681163416,1
10,14,Tuesday,Yes,-0.4020945377324086,36.17771158114731,-0.48347715140863295,-0.19821778134472307,Off,On,1.045122062166051,86.03757958159134,1
10,15,Thursday,No,0.15964061233369553,46.24404851168948,-1.5483693843322222,-1.5747301517941896,Off,Off,1.206753859146976,82.4550623173117,0
10,20,Wednesday,Yes,0.6319205780864805,58.223565316955096,0.845695114619761,-1.5747301517941896,On,Off,-0.41940705051968713,80.67438403874638,1
10,19,Wednesday,No,-0.4541616313485034,31.66195769949337,0.7256151511448887,1.1782945891047436,On,Off,-0.44443382891284744,59.54541770540005,1
10,3,Wednesday,No,0.014525170515546817,40.285248834620255,1.1013979023649036,-0.8864739665694564,Off,Off,1.2318266421665471,73.32010010629551,0
10,21,Sunday,Yes,1.4419166650048867,46.77492572613053,-1.456545379226784,0.1459103112676436,Off,On,0.9562704787440969,90.4479646362454,1
10,20,Thursday,Yes,-0.021839120554297948,59.969085,-1.0982108585385955,-1.230602059181823,On,On,-0.14207444813631956,61.78391990122286,2
10,4,Wednesday,Yes,0.17070433219721745,35.48857048407777,-0.48762259357507254,-0.8864739665694564,On,Off,-0.9573993583314471,85.45213547187677,1
10,4,Thursday,No,-1.088337586561172,51.9986638350336,-0.2225346221998074,0.1459103112676436,On,Off,1.1879840300932234,84.02470476128653,1
10,16,Thursday,No,-1.2496136594978824,32.9330188296974,-0.5070965873791344,1.5224226817171103,On,Off,-0.06528006919319598,84.65103311295626,1
10,5,Thursday,No,0.35475037778199003,32.99522628273886,1.5292162376656424,-1.5747301517941896,On,Off,-0.23651115934367972,71.31864579208272,1
10,2,Monday,Yes,0.06564391834826815,52.26044627792425,-1.4032325028244956,-1.5747301517941896,On,On,-0.5933479878177066,60.56110664199902,2
10,9,Sunday,No,1.6436762200852069,37.248082083241385,1.3606103853010683,-1.5747301517941896,On,On,-0.3604445489146343,84.73207158836388,2
10,8,Friday,No,1.6361418626113051,35.32330017012874,-1.3847906439384967,0.1459103112676436,On,Off,1.237979192240655,71.92340368100346,1
10,17,Friday,No,1.4767867915125397,30.015975,-1.2960436794898667,-0.19821778134472307,Off,On,-0.7687862848813751,94.59057697078887,1
10,19,Monday,Yes,0.5778078437374824,55.29977363873994,-1.5068860497382388,1.5224226817171103,On,Off,-0.5522508652652063,86.37725342822282,1
10,4,Tuesday,No,1.6610417137807432,30.015975,-1.5205150561480303,1.1782945891047436,On,On,-0.18423810208336597,78.94603211177312,2
10,23,Sunday,No,0.7387081347919584,59.969085,0.8622707887617025,-0.19821778134472307,Off,On,1.6124875308911428,68.65534454782879,1
10,11,Friday,No,0.7049182138688097,40.45782977548868,1.2465373673420772,-0.8864739665694564,On,Off,1.6124875308911428,74.05970017687736,1
10,3,Wednesday,No,1.6610417137807432,44.32558458067261,0.6241613982305206,1.5224226817171103,Off,Off,-0.13581083330678215,87.26662222417946,0
10,3,Tuesday,No,1.6610417137807432,49.76703570749766,0.7216004684363113,1.1782945891047436,On,On,0.46515407935079206,82.85784831726215,2
10,20,Tuesday,Yes,1.6137907787938064,50.76221542027309,-0.7319079040774106,-1.5747301517941896,On,On,1.0288994558221478,73.63877021371911,2
10,0,Thursday,Yes,-1.00841703304958,40.90678223505655,0.4411278199114734,-1.5747301517941896,Off,Off,-0.8907676231057138,63.45821573151606,0
10,8,Thursday,No,0.3165454243443651,59.92876763373357,-1.3690369634789126,1.5224226817171103,On,Off,-0.8481057071479039,75.05730674835256,1
10,4,Friday,No,0.7639508084238414,59.969085,1.3336869996691239,1.5224226817171103,Off,Off,-1.6594965502172907,81.85649524514689,0
10,0,Monday,No,-0.6622644215013395,51.8753248205144,0.12050788571951107,-0.8864739665694564,On,Off,-1.1303540650329145,66.05936686473527,1
10,4,Wednesday,No,1.1863127753492682,56.91949641798176,-0.16573917392530566,-0.19821778134472307,Off,Off,-0.3853434106054073,82.99308541890909,0
10,3,Tuesday,Yes,0.7244318125251562,52.38767988273195,-1.257101246370178,-0.19821778134472307,Off,Off,-0.08831373172480485,87.41463127071623,0
10,5,Saturday,Yes,0.8804693154168356,37.177243641895146,0.7227651576050591,-1.5747301517941896,On,Off,0.9807522829187726,63.59364961533338,1
10,4,Monday,No,-0.2398926032799701,41.85889434567278,-1.7293060312459088,0.1459103112676436,Off,Off,1.2397338107762248,78.09018256026921,0
10,1,Monday,Yes,0.011392168907219146,57.00360659802867,-0.08268766753684838,-0.8864739665694564,On,On,-0.622112592966778,73.8802132105238,2
10,18,Friday,Yes,-0.03735504514890222,31.580751757230164,0.6336946513784277,0.49003840388001024,On,Off,-1.6594965502172907,83.73353158307322,1
10,22,Monday,Yes,-0.9170052389504187,45.41686102070767,-0.2814332065602192,-1.5747301517941896,On,On,-0.24539777122113787,73.55534067469507,2
10,7,Monday,No,-1.0124489405624961,45.52692794698087,0.7020162288513785,0.1459103112676436,Off,Off,0.7053709279616851,68.64953772352379,0
10,22,Friday,Yes,1.6610417137807432,42.05158946344009,0.22862005651922887,1.1782945891047436,On,On,0.9415568893464963,84.72125815961327,2
10,16,Monday,Yes,-0.9911304471370492,40.25996180739873,-0.5745215960857757,1.1782945891047436,On,Off,-1.6594965502172907,66.34224418268872,1
10,22,Wednesday,No,1.6610417137807432,39.35073676876569,1.6804810017350187,-0.8864739665694564,On,Off,0.2637961896884149,76.00276664811201,1
10,18,Sunday,Yes,0.7830266960206131,59.969085,1.6804810017350187,-1.230602059181823,On,Off,-1.6594965502172907,69.46759770940486,1
10,11,Thursday,Yes,0.4075975896621855,42.612564289401554,0.5034234718216617,-0.5423458739570898,On,Off,-0.9284707074633887,85.11153126721808,1
10,22,Tuesday,Yes,-0.13415889379581603,43.95036881960863,-1.2006646937142107,-0.19821778134472307,On,Off,1.1880095272810482,76.45554712317528,1
10,12,Saturday,Yes,-0.503363728245059,57.74790421687724,0.9681532747935143,1.1782945891047436,On,On,1.1452492929816407,85.33113645354307,2
10,19,Tuesday,No,1.4115986409925352,30.015975,0.5726395101992273,0.834166496492377,Off,Off,-0.3464971675277538,88.14917836108783,0
10,19,Friday,Yes,1.1899836206323309,30.015975,-1.7293060312459088,-0.8864739665694564,On,Off,1.540249599004226,78.69715749224915,1
10,23,Wednesday,No,-0.5704338070384898,58.683664933220825,-0.9526779472009108,0.49003840388001024,On,On,-1.2404844123361685,77.32523642029726,2
10,4,Wednesday,Yes,-0.07690348766674746,31.19929346502239,0.3831010673633899,-1.230602059181823,Off,Off,-0.052070899896385005,77.42924968658753,0
10,10,Wednesday,No,0.870900128239205,50.66141659097095,1.1459636699401188,1.1782945891047436,On,On,1.6124875308911428,92.67916531118304,2
10,2,Monday,Yes,1.1181717344408477,38.79500306774589,-1.258261206036791,-1.230602059181823,On,Off,-0.5978320112428391,81.83533863333658,1
10,7,Thursday,Yes,-0.5106203949880812,41.62541043168719,-0.7855057402449763,-0.19821778134472307,Off,Off,1.514609650525235,70.33377535842588,0
10,4,Monday,Yes,-0.6151472258179463,51.58215797136103,0.4990508118958312,-0.8864739665694564,On,On,-0.006738176854969696,71.61336356441564,2
10,23,Thursday,No,-1.597904966354889,51.47287059496218,1.2602267743688367,-1.5747301517941896,Off,On,0.5391499339241358,61.3562243516319,1
10,21,Sunday,No,1.578639860606676,48.90343446547304,0.12362991609973664,-0.19821778134472307,Off,Off,1.6124875308911428,74.69754426764139,0
10,9,Saturday,No,-0.8618825257554664,56.5682014275045,-1.6067315943143574,-1.230602059181823,On,Off,-1.0895531541757126,81.52196916056084,1
10,1,Friday,Yes,0.8414301467984265,56.42549279644828,1.3873898554669586,1.5224226817171103,Off,On,-0.6485141708344464,82.9226913539178,1
10,4,Sunday,No,0.009146318849789736,55.73491542315965,-0.2805331273586099,-0.8864739665694564,Off,Off,-1.143074136462405,59.616990116234696,0
10,19,Thursday,No,-0.36250741489736893,36.837341478221695,-0.30479153416056426,-0.19821778134472307,Off,Off,-0.1930108417375835,74.15318339971455,0
10,6,Wednesday,Yes,1.6610417137807432,36.13082505275541,0.7801663352651609,-0.19821778134472307,On,On,-1.3552994863269476,89.95527936383472,2
10,13,Tuesday,No,0.019575859017023706,52.34755854956431,-1.4388829689496072,0.834166496492377,On,Off,-1.5145192038641597,88.11934657032864,1
10,2,Monday,No,0.024691406435342875,37.0824807939267,0.7259908362681952,-1.230602059181823,On,On,0.5627365744151512,57.86882747777345,2
10,16,Sunday,Yes,1.6610417137807432,30.015975,-0.1501237006474417,-1.230602059181823,On,Off,-1.6253709391021165,88.54933576023507,1
10,14,Wednesday,Yes,0.4359013183845171,48.51907559820012,0.9556800908864029,0.49003840388001024,On,Off,-1.2018724412349784,78.91605212124898,1
10,18,Saturday,No,1.6610417137807432,32.265848011835914,0.7844941701753075,0.834166496492377,Off,Off,0.41430274342695145,99.20112,0
10,15,Saturday,Yes,1.2800382853582448,30.015975,1.1999194083536509,0.834166496492377,On,On,0.8032615927972517,87.44955184407131,2
10,5,Saturday,Yes,1.235500797066391,38.2070184870686,-0.062355197814746355,-0.5423458739570898,On,On,-0.32890835751363207,81.62907303018319,2
10,1,Saturday,No,1.6610417137807432,34.97375674478491,0.9496771387219634,0.1459103112676436,On,Off,0.23813149591025926,82.1237962020152,1
10,18,Friday,Yes,0.42793058254780586,47.54042341781572,-0.5861294868283699,1.5224226817171103,Off,On,0.5192376436261694,70.24615244054905,1
10,10,Monday,No,-1.6240222317926354,34.35635107311019,-1.1513496508119296,0.1459103112676436,Off,On,1.4272481427143124,74.88706943466448,1
10,8,Friday,Yes,-1.3042318966566158,52.7420790786894,1.3491779386206182,0.834166496492377,Off,On,0.7508716057265703,72.56594270271681,1
10,12,Monday,No,1.4183569082923464,40.503830904186415,-0.6247481076966255,0.1459103112676436,On,Off,1.6124875308911428,81.6368969872882,1
10,8,Monday,Yes,0.53013247670289,45.8858426924292,1.097786300426282,-1.5747301517941896,Off,On,-0.14244982836046402,81.37767281344766,1
10,6,Wednesday,No,1.0760606593503736,55.21545018822435,1.0008981850968304,-1.230602059181823,Off,Off,-0.31858379732033965,80.77401925215126,0
10,15,Friday,No,1.6610417137807432,54.6369188632738,-0.8710322882300673,-1.5747301517941896,On,Off,-0.3126075304205805,88.19589209944994,1
10,5,Tuesday,Yes,-0.6103609748877155,30.015975,0.5289612453594196,1.5224226817171103,Off,Off,0.9741106470512626,74.30499779376002,0
10,11,Friday,Yes,-1.1764180835579028,39.14098125805709,1.0987549490662767,0.1459103112676436,Off,Off,-0.21069012932103826,78.93128727518928,0
10,14,Thursday,Yes,-0.5252698382186166,55.06968441987456,0.046401897897975566,1.5224226817171103,Off,On,-1.0351407888634199,74.19011292117118,1
10,0,Monday,No,1.0642542919524034,43.402510269136926,0.9347906504644286,-1.5747301517941896,On,On,-1.6594965502172907,77.35883413166422,2
10,0,Wednesday,Yes,0.2681366469411724,59.969085,1.6804810017350187,-0.19821778134472307,Off,Off,1.2748043950581578,80.79948199931012,0
10,2,Thursday,No,-0.29559756055179587,57.26070791243991,1.3939440460318198,-0.5423458739570898,Off,On,1.5581968641316721,62.30364152075087,1
10,21,Monday,Yes,-0.16752868472411495,38.81062965165161,1.291645787907506,1.5224226817171103,On,On,-0.9056789283778185,83.53288831772893,2
10,12,Wednesday,No,-0.6160880712903746,50.02453510038983,-1.3000296311044333,1.5224226817171103,On,Off,-0.22457755417493386,71.30237263040804,1
10,14,Monday,Yes,-1.1739025588496235,32.098171843584,0.1716483686841438,-0.19821778134472307,On,On,0.6323725736484572,75.62170313011765,2
10,6,Tuesday,No,0.7401959248972237,45.7173187422439,-0.9859984166458748,0.834166496492377,On,On,0.9348689508308085,88.98106450444422,2
10,6,Thursday,Yes,0.2999300707690681,51.71105180634954,-1.0988335567557412,0.49003840388001024,Off,On,0.8778036541539025,72.83769094308931,1
